State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Uttarakhand,5,50,2022,3,4,0,8,SUNITA RIKHARI,F,SP,103,35,,42054,82345,RANIKHET,GEN,ALMORA,KUMAON,7,51.07,0.24,yes,0,0,2.27,AEUK2025084,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,1,Rekha Arya,F,BJP,26161,43,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,52.09,no,5293,10.54,2.27,AEUK100627,National Party,1605,TRUE,4,BJP,1605,SOMESHWAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Business,,,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,2,Rajendra Barakoti,M,INC,20868,57,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,41.55,no,19861,39.54,2.27,AEUK2025097,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Industrialist,Agriculture,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,3,None Of The Above,,NOTA,1007,,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,2,,272,0.54,2.27,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,4,Madhubala,F,IND,735,42,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,1.46,yes,147,0.29,2.27,AEUK2025090,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,5,Harish Chandra,M,AAAP,588,51,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,1.17,yes,162,0.32,2.27,AEUK2025092,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,6,Kiran Arya,F,UTTARAKHAND PARIVARTAN PARTY,426,33,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,0.85,yes,231,0.46,2.27,AEUK2025095,Local Party,8453,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,7,Govind Lal,M,IND,195,52,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,0.39,yes,40,0.08,2.27,AEUK2025091,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Former Government,Ex Civil Service,,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,8,Dinesh Chandra,M,Peoples Party of India (Democratic),155,38,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,0.31,yes,65,0.13,2.27,AEUK2025094,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Uttarakhand,5,51,2022,3,4,0,9,Balwant Arya,M,SP,90,49,,50225,89257,SOMESHWAR,SC,ALMORA,KUMAON,8,56.27,0.18,yes,0,0,2.27,AEUK2025093,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,1,MANOJ TEWARI,M,INC,24439,51,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,44.9,no,127,0.23,2.5,AEUK100634,National Party,3482,TRUE,5,INC,3482,ALMORA,TRUE,TRUE,3,FALSE,FALSE,TRUE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,2,KAILASH SHARMA,M,BJP,24312,54,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,44.67,no,22245,40.87,2.5,AEUP74929,National Party,1605,TRUE,4,IND,10809,ALMORA,TRUE,FALSE,1,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,3,VINAY KIROLA,M,IND,2067,36,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,3.8,yes,402,0.74,2.5,AEUK2025099,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,4,AMIT JOSHI,M,AAAP,1665,41,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,3.06,yes,1147,2.11,2.5,AEUK2025103,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Qualified Professional,Education,School Teacher,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,5,BHANU PRAKASH JOSHI,M,UKKD,518,35,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,0.95,yes,105,0.19,2.5,AEUK2025100,Local Party,13023,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,6,VINOD CHANDRA TIWARI,M,IND,413,27,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,0.76,yes,12,0.02,2.5,AEUK2025098,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,7,None Of The Above,,NOTA,401,,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,0.74,,36,0.07,2.5,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,8,ASHOK KUMAR,M,BSP,365,35,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,0.67,yes,229,0.42,2.5,AEUK2025106,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,9,GOPAL RAM,M,UTTARAKHAND PARIVARTAN PARTY,136,36,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,0.25,yes,24,0.04,2.5,AEUK2025101,Local Party,8453,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Uttarakhand,5,52,2022,3,4,0,10,ARJUN SINGH BHAKUNI,M,SP,112,60,,54428,92753,ALMORA,GEN,ALMORA,KUMAON,9,58.68,0.21,yes,0,0,2.5,AEUK2025102,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,Retired or Pension,,,State Assembly Election (AE)
Uttarakhand,5,53,2022,3,4,0,1,MOHAN SINGH,M,BJP,27530,68,,52897,95378,JAGESHWAR,GEN,ALMORA,KUMAON,7,55.46,52.04,no,5883,11.12,2.27,AEUK2025111,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Uttarakhand,5,53,2022,3,4,0,2,GOVIND SINGH KUNJWAL,M,INC,21647,77,,52897,95378,JAGESHWAR,GEN,ALMORA,KUMAON,7,55.46,40.92,no,20711,39.15,2.27,AEUP124627,National Party,3482,TRUE,6,INC,3482,JAGESHWAR,TRUE,TRUE,4,FALSE,TRUE,TRUE,12th Pass,Business,Rent,Salaried Work or Employed,,State Assembly Election (AE)
Uttarakhand,5,53,2022,3,4,0,3,MANISH SINGH NEGI,M,UKKD,936,30,,52897,95378,JAGESHWAR,GEN,ALMORA,KUMAON,7,55.46,1.77,yes,96,0.18,2.27,AEUK2025108,Local Party,13023,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Small Business or Self-employed,Shop Keeper,,,State Assembly Election (AE)
Uttarakhand,5,53,2022,3,4,0,4,TARADATT PANDEY,M,AAAP,840,51,,52897,95378,JAGESHWAR,GEN,ALMORA,KUMAON,7,55.46,1.59,yes,17,0.03,2.27,AEUK100646,State-based Party,13,TRUE,4,BSP,16651,JAGESHWAR,TRUE,FALSE,0,TRUE,FALSE,TRUE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,53,2022,3,4,0,5,None Of The Above,,NOTA,823,,,52897,95378,JAGESHWAR,GEN,ALMORA,KUMAON,7,55.46,1.56,,239,0.45,2.27,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttarakhand,5,53,2022,3,4,0,6,NARAYAN RAM,M,BSP,584,62,,52897,95378,JAGESHWAR,GEN,ALMORA,KUMAON,7,55.46,1.1,yes,315,0.6,2.27,AEUK2025112,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,53,2022,3,4,0,7,RAMESH SANWAL,M,SP,269,40,,52897,95378,JAGESHWAR,GEN,ALMORA,KUMAON,7,55.46,0.51,yes,1,0,2.27,AEUP74128,State-based Party,7425,TRUE,2,SP,7425,JAGESHWAR,TRUE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Uttarakhand,5,53,2022,3,4,0,8,NARAYAN RAM,M,UTTARAKHAND PARIVARTAN PARTY,268,63,,52897,95378,JAGESHWAR,GEN,ALMORA,KUMAON,7,55.46,0.51,yes,0,0,2.27,AEUK2025109,Local Party,8453,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,State Assembly Election (AE)
Uttarakhand,5,54,2022,3,4,0,1,KHUSHAL SINGH ADHIKARI,M,INC,32950,55,,63800,109772,LOHAGHAT,GEN,CHAMPAWAT,KUMAON,7,58.12,51.65,no,6038,9.46,2.22,AEUK2025120,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Uttarakhand,5,54,2022,3,4,0,2,PURAN SINGH FARTYAL,M,BJP,26912,55,,63800,109772,LOHAGHAT,GEN,CHAMPAWAT,KUMAON,7,58.12,42.18,no,25665,40.23,2.22,AEUK100648,National Party,1605,TRUE,3,BJP,1605,LOHAGHAT,TRUE,TRUE,1,FALSE,TRUE,TRUE,10th Pass,Politics,MLA,Social Work,,State Assembly Election (AE)
Uttarakhand,5,54,2022,3,4,0,3,HIMESH CHANDRA KALKHURIYA,M,IND,1247,44,,63800,109772,LOHAGHAT,GEN,CHAMPAWAT,KUMAON,7,58.12,1.95,yes,143,0.22,2.22,AEUK2025114,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Uttarakhand,5,54,2022,3,4,0,4,None Of The Above,,NOTA,1104,,,63800,109772,LOHAGHAT,GEN,CHAMPAWAT,KUMAON,7,58.12,1.73,,196,0.31,2.22,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttarakhand,5,54,2022,3,4,0,5,RAJESH SINGH BISHT,M,AAAP,908,38,,63800,109772,LOHAGHAT,GEN,CHAMPAWAT,KUMAON,7,58.12,1.42,yes,545,0.85,2.22,AEUK2025117,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Uttarakhand,5,54,2022,3,4,0,6,NISAR KHAN,M,SP,363,35,,63800,109772,LOHAGHAT,GEN,CHAMPAWAT,KUMAON,7,58.12,0.57,yes,185,0.29,2.22,AEUK2025118,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,54,2022,3,4,0,7,PRAKASH SINGH DHAMI,M,IND,178,38,,63800,109772,LOHAGHAT,GEN,CHAMPAWAT,KUMAON,7,58.12,0.28,yes,40,0.06,2.22,AEUK2025115,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,54,2022,3,4,0,8,DHEERAJ SINGH LADWAL,M,IND,138,26,,63800,109772,LOHAGHAT,GEN,CHAMPAWAT,KUMAON,7,58.12,0.22,yes,0,0,2.22,AEUK2025116,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttarakhand,5,55,2022,3,4,0,1,Kailash Chandra Gahtori,M,BJP,32547,52,,64755,98113,CHAMPAWAT,GEN,CHAMPAWAT,KUMAON,7,66,50.26,no,5304,8.19,2.33,AEUK100654,National Party,1605,TRUE,2,BJP,1605,CHAMPAWAT,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Social Work,,,,State Assembly Election (AE)
Uttarakhand,5,55,2022,3,4,0,2,Hemesh Kharkwal,M,INC,27243,51,,64755,98113,CHAMPAWAT,GEN,CHAMPAWAT,KUMAON,7,66,42.07,no,24686,38.12,2.33,AEUP73474,National Party,3482,TRUE,5,INC,3482,CHAMPAWAT,TRUE,TRUE,2,FALSE,FALSE,TRUE,Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Uttarakhand,5,55,2022,3,4,0,3,Madan Singh Mahar,M,AAAP,2557,52,,64755,98113,CHAMPAWAT,GEN,CHAMPAWAT,KUMAON,7,66,3.95,yes,1611,2.49,2.33,AEUK2025124,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Managerial Position,,,State Assembly Election (AE)
Uttarakhand,5,55,2022,3,4,0,4,None Of The Above,,NOTA,946,,,64755,98113,CHAMPAWAT,GEN,CHAMPAWAT,KUMAON,7,66,1.46,,440,0.68,2.33,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttarakhand,5,55,2022,3,4,0,5,Rakesh Chandra Verma,M,BSP,506,61,,64755,98113,CHAMPAWAT,GEN,CHAMPAWAT,KUMAON,7,66,0.78,yes,41,0.06,2.33,AEUK2025126,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Uttarakhand,5,55,2022,3,4,0,6,Jagdish  Bhatt,M,IND,465,46,,64755,98113,CHAMPAWAT,GEN,CHAMPAWAT,KUMAON,7,66,0.72,yes,185,0.29,2.33,AEUK2025122,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,Shop Keeper,Agriculture,,State Assembly Election (AE)
Uttarakhand,5,55,2022,3,4,0,7,Deepak Belwal,M,IND,280,27,,64755,98113,CHAMPAWAT,GEN,CHAMPAWAT,KUMAON,7,66,0.43,yes,69,0.11,2.33,AEUK2025121,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttarakhand,5,55,2022,3,4,0,8,Mohd Haarun,M,SP,211,28,,64755,98113,CHAMPAWAT,GEN,CHAMPAWAT,KUMAON,7,66,0.33,yes,0,0,2.33,AEUK2025123,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,1,Dr. Mohan Singh Bisht,M,BJP,46307,53,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,53.23,no,17527,20.15,2.56,AEUK2025139,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Doctorate,Business,,Agriculture,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,2,Harish Rawat,M,INC,28780,73,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,33.08,no,24872,28.59,2.56,AEUK2025138,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Politics,"Ex MP, Ex MLA",,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,3,Sandhya Dalakoti,F,IND,3908,39,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,4.49,yes,1569,1.8,2.56,AEUK2025128,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,Agriculture,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,4,Pawan Kumar Chauhan,M,IND,2339,59,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,2.69,yes,787,0.9,2.56,AEUK2025131,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,5,Kundan Singh Mehta,M,IND,1552,64,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,1.78,yes,651,0.75,2.56,AEUK2025133,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Retired or Pension,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,6,Yashpal Arya,M,IND,901,49,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,1.04,yes,3,0,2.56,GEUK13755,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,7,Chandra Sekhar Pandey,M,AAAP,898,62,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,1.03,yes,209,0.24,2.56,AEUK2025137,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,8,None Of The Above,,NOTA,689,,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,0.79,,162,0.19,2.56,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,9,Virenderpuri Maharaj,M,IND,527,50,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,0.61,yes,117,0.13,2.56,AEUK2025129,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,10,Prithvipal Singh Rawat,M,BSP,410,53,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,0.47,yes,86,0.1,2.56,AEUP74138,State-based Party,16651,TRUE,2,BSP,16651,DHARI,FALSE,TRUE,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,11,Bahadur Singh Jangi,M,CPI(ML)(L),324,73,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,0.37,yes,162,0.19,2.56,AEUP74144,,,TRUE,3,CPI(ML)(L),2472,DHARI,FALSE,TRUE,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,12,Naveen Chandra Pant,M,IND,162,33,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,0.19,yes,59,0.07,2.56,AEUK2025132,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,13,Ram Singh,M,Republican Party of India (A),103,52,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,0.12,yes,7,0.01,2.56,GEUK13765,State-based Party,12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Salaried Work or Employed,,Small Business or Self-employed,,State Assembly Election (AE)
Uttarakhand,5,56,2022,3,4,0,14,Manoj Pandey,M,SP,96,32,,86996,120409,LALKUWA,GEN,NAINITAL,KUMAON,13,72.25,0.11,yes,0,0,2.56,AEUK2025135,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,1,RAM SINGH KAIRA,M,BJP,25632,48,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,38.69,no,9844,14.86,3.85,AEUK100668,National Party,1605,TRUE,3,IND,10809,BHIMTAL,TRUE,FALSE,2,FALSE,TRUE,TRUE,Graduate,Politics,Ex MLA,,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,2,DAN SINGH BHANDARI,M,INC,15788,53,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,23.83,no,3280,4.95,3.85,AEUK100670,National Party,3482,TRUE,3,INC,3482,BHIMTAL,TRUE,TRUE,1,FALSE,FALSE,TRUE,12th Pass,Retired or Pension,,Agriculture,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,3,LAKHAN SINGH NEGI,M,IND,12508,42,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,18.88,no,7236,10.92,3.85,AEUK2025142,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Contractor,Social Work,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,4,MANOJ SAH,M,IND,5272,48,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,7.96,yes,3475,5.24,3.85,AEUK2025143,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,5,HARISH CHANDRA JOSHI,M,UKKD,1797,47,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,2.71,yes,135,0.2,3.85,AEUK2025145,Local Party,13023,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,6,PRAKASH CHANDRA,M,IND,1662,49,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,2.51,yes,687,1.04,3.85,AEUK2025144,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,7,BHUWAN CHANDRA ARYA,M,BSP,975,50,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,1.47,yes,101,0.15,3.85,AEUK2025149,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,8,SANJAY KUMAR PANDEY,M,AAAP,874,38,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,1.32,yes,75,0.11,3.85,AEUK2025146,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,9,None Of The Above,,NOTA,799,,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,1.21,,250,0.38,3.85,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,10,VIKRAM SINGH,M,SP,549,32,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,0.83,yes,150,0.23,3.85,AEUK2025147,State-based Party,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Uttarakhand,5,57,2022,3,4,0,11,SURESH CHANDER ARYA,M,IND,399,71,,66255,101789,BHIMTAL,GEN,NAINITAL,KUMAON,10,65.09,0.6,yes,0,0,3.85,AEUK2025141,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,State Assembly Election (AE)
Uttarakhand,5,58,2022,3,4,0,1,Sarita Arya,F,BJP,31770,61,,60877,110846,NAINITAL,SC,NAINITAL,KUMAON,5,54.92,52.19,no,7881,12.95,2.38,AEUK100679,National Party,1605,TRUE,3,INC,3482,NAINITAL,TRUE,FALSE,2,TRUE,FALSE,TRUE,10th Pass,Other,Household,,,State Assembly Election (AE)
Uttarakhand,5,58,2022,3,4,0,2,Sanjeev Arya,M,INC,23889,43,,60877,110846,NAINITAL,SC,NAINITAL,KUMAON,5,54.92,39.24,no,21100,34.66,2.38,AEUK100678,National Party,3482,TRUE,2,BJP,1605,NAINITAL,TRUE,FALSE,1,TRUE,TRUE,TRUE,Post Graduate,Business,,,,State Assembly Election (AE)
Uttarakhand,5,58,2022,3,4,0,3,Hem Chandra Arya,M,AAAP,2789,56,,60877,110846,NAINITAL,SC,NAINITAL,KUMAON,5,54.92,4.58,yes,1885,3.1,2.38,AEUK100680,State-based Party,13,TRUE,3,IND,10809,NAINITAL,TRUE,FALSE,0,FALSE,FALSE,TRUE,Graduate,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,58,2022,3,4,0,4,Om Prakash,M,UKKD,904,46,,60877,110846,NAINITAL,SC,NAINITAL,KUMAON,5,54.92,1.48,yes,74,0.12,2.38,AEUK2025152,Local Party,13023,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Uttarakhand,5,58,2022,3,4,0,5,Rajkamal Sonkar,M,BSP,830,48,,60877,110846,NAINITAL,SC,NAINITAL,KUMAON,5,54.92,1.36,yes,135,0.22,2.38,AEUK2025155,State-based Party,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,Shop Keeper,,,State Assembly Election (AE)
Uttarakhand,5,58,2022,3,4,0,6,None Of The Above,,NOTA,695,,,60877,110846,NAINITAL,SC,NAINITAL,KUMAON,5,54.92,1.14,,0,0,2.38,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Uttarakhand,5,59,2022,3,4,0,1,SUMIT HRIDAYESH,M,INC,50116,43,,99869,152634,HALDWANI,GEN,NAINITAL,KUMAON,13,65.43,50.18,no,7814,7.82,2.33,AEUK2025166,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,,,,State Assembly Election (AE)
Uttarakhand,5,59,2022,3,4,0,2,DR. JOGENDER PAL SINGH RAUTELA,M,BJP,42302,50,,99869,152634,HALDWANI,GEN,NAINITAL,KUMAON,13,65.43,42.36,no,40106,40.16,2.33,AEUK100684,National Party,1605,TRUE,2,BJP,1605,HALDWANI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Doctorate,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Uttarakhand,5,59,2022,3,4,0,3,SHOEB AHMED,M,SP,2196,50,,99869,152634,HALDWANI,GEN,NAINITAL,KUMAON,13,65.43,2.2,yes,437,0.44,2.33,AEUK100685,State-based Party,7425,TRUE,2,SP,7425,HALDWANI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Literate,Business,,,,State Assembly Election (AE)
