State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Madras,4,130,1967,2,2,0,1,P. RAJAN,M,DMK,42111,,,71708,92108,THENI,GEN,,,2,77.85,58.73,no,12514,17.45,1.96,AEMD84743,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,130,1967,2,2,0,2,M. MALAICHAMI,M,INC,29597,,,71708,92108,THENI,GEN,,,2,77.85,41.27,no,0,0,1.96,AEMD84744,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,131,1967,2,2,0,1,S. PARAMASIVAM,M,SWA,35351,,,64442,89623,ANDIPATTI,GEN,,,2,71.9,54.86,no,6260,9.71,2,AETN215472,National Party,12923,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,131,1967,2,2,0,2,A. THIRUVENKIDASAMY,M,INC,29091,,,64442,89623,ANDIPATTI,GEN,,,2,71.9,45.14,no,0,0,2,AEMD84746,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,132,1967,2,2,0,1,V.T.THEVAR,M,SWA,41167,,,64483,85921,SEDAPATTI,GEN,,,5,75.05,63.84,no,19614,30.42,1.92,AEMD84747,National Party,12923,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,132,1967,2,2,0,2,T. A. NADAR,M,INC,21553,,,64483,85921,SEDAPATTI,GEN,,,5,75.05,33.42,no,20638,32.01,1.92,AEMD84748,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,132,1967,2,2,0,3,I. CHINNAPAN,M,IND,915,,,64483,85921,SEDAPATTI,GEN,,,5,75.05,1.42,yes,444,0.69,1.92,AEMD84749,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,132,1967,2,2,0,4,S.V. REDDIAR,M,IND,471,,,64483,85921,SEDAPATTI,GEN,,,5,75.05,0.73,yes,94,0.15,1.92,AEMD84750,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,132,1967,2,2,0,5,R. PERIYAKARUPPAN,M,IND,377,,,64483,85921,SEDAPATTI,GEN,,,5,75.05,0.58,yes,0,0,1.92,AEMD84751,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,133,1967,2,2,0,1,N.S.V. CHITHAN,M,INC,20319,,,60503,89584,THIRUMANGALAM,GEN,,,5,67.54,33.58,no,3257,5.38,4,GETN84225,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,133,1967,2,2,0,2,M.P. RAJAN,M,SWA,17062,,,60503,89584,THIRUMANGALAM,GEN,,,5,67.54,28.2,no,3172,5.24,4,AEMD84753,National Party,12923,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,133,1967,2,2,0,3,KAMALAM,F,IND,13890,,,60503,89584,THIRUMANGALAM,GEN,,,5,67.54,22.96,no,7644,12.63,4,AEMD84754,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,133,1967,2,2,0,4,PETHINAYACKER,M,IND,6246,,,60503,89584,THIRUMANGALAM,GEN,,,5,67.54,10.32,yes,3260,5.39,4,AEMD84755,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,133,1967,2,2,0,5,M.C.S. ARUMUGAM,M,IND,2986,,,60503,89584,THIRUMANGALAM,GEN,,,5,67.54,4.94,yes,0,0,4,AEMD84756,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,134,1967,2,2,0,1,P.K.M. THEVAR,M,FBL,44714,,,62004,87876,USILAMPATTI,GEN,,,3,70.56,72.11,no,28489,45.95,1.69,AEMD84757,State-based Party (Other State),3040,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,134,1967,2,2,0,2,A.M.N. THEVAR,M,INC,16225,,,62004,87876,USILAMPATTI,GEN,,,3,70.56,26.17,no,15160,24.45,1.69,AEMD84758,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,134,1967,2,2,0,3,A. YOUGARAJU,M,IND,1065,,,62004,87876,USILAMPATTI,GEN,,,3,70.56,1.72,yes,0,0,1.69,AEMD84759,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,135,1967,2,2,0,1,A. MUNIYANDI,M,DMK,37601,,,65151,89095,NILAKOTTAI,SC,,,5,73.13,57.71,no,12486,19.16,2.08,AEMD84760,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,135,1967,2,2,0,2,A.S.PONNAMMAL,M,INC,25115,,,65151,89095,NILAKOTTAI,SC,,,5,73.13,38.55,no,23818,36.56,2.08,AETN270702,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,135,1967,2,2,0,3,M.PAULSAMY,M,IND,1297,,,65151,89095,NILAKOTTAI,SC,,,5,73.13,1.99,yes,721,1.11,2.08,AEMD84762,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,135,1967,2,2,0,4,M.MUTHUPERRIYASAMI,M,IND,576,,,65151,89095,NILAKOTTAI,SC,,,5,73.13,0.88,yes,14,0.02,2.08,AETN211313,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,135,1967,2,2,0,5,C.S.MADARI,M,IND,562,,,65151,89095,NILAKOTTAI,SC,,,5,73.13,0.86,yes,0,0,2.08,AEMD84764,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,136,1967,2,2,0,1,P.S.MANIYAN,M,DMK,45221,,,75127,94581,SHOLAVANDAN,GEN,,,3,79.43,60.19,no,16493,21.95,1.96,AETN212277,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,136,1967,2,2,0,2,R.S.SERVAI,M,INC,28728,,,75127,94581,SHOLAVANDAN,GEN,,,3,79.43,38.24,no,27550,36.67,1.96,AEMD84766,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,136,1967,2,2,0,3,M.CHIDAMBARAM,M,IND,1178,,,75127,94581,SHOLAVANDAN,GEN,,,3,79.43,1.57,yes,0,0,1.96,AEMD84767,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,137,1967,2,2,0,1,S.AGNIRAJU,M,DMK,49169,,,76903,105060,THIRUPPARANKUNDRAM,GEN,,,3,73.2,63.94,no,22377,29.1,1.89,GETN33100,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,137,1967,2,2,0,2,S.SONAIMUTHU,M,INC,26792,,,76903,105060,THIRUPPARANKUNDRAM,GEN,,,3,73.2,34.84,no,25850,33.61,1.89,AEMD84769,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,137,1967,2,2,0,3,D.V.RAGHAVAN,M,BJS,942,,,76903,105060,THIRUPPARANKUNDRAM,GEN,,,3,73.2,1.22,yes,0,0,1.89,AEMD84770,National Party,4152,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,138,1967,2,2,0,1,N. SANKARAIAH,M,CPM,46882,,,78899,111707,MADURAI WEST,GEN,,,3,70.63,59.42,no,23870,30.25,2.22,AEMD272886,National Party,14635,TRUE,2,CPI,,MADURAI EAST,FALSE,FALSE,1,TRUE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Madras,4,138,1967,2,2,0,2,M. CHELLIAH,M,INC,23012,,,78899,111707,MADURAI WEST,GEN,,,3,70.63,29.17,no,14007,17.75,2.22,AEMD84772,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,138,1967,2,2,0,3,K.T.K. THANGAMANI,M,CPI,9005,,,78899,111707,MADURAI WEST,GEN,,,3,70.63,11.41,yes,0,0,2.22,GENA17006,National Party,2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,139,1967,2,2,0,1,C.GOVINDARAJAN,M,DMK,39566,,,62945,86462,MADURAI CENTRAL,GEN,,,3,72.8,62.86,no,16779,26.66,1.89,AEMD84774,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,139,1967,2,2,0,2,V.SANKARAN,M,INC,22787,,,62945,86462,MADURAI CENTRAL,GEN,,,3,72.8,36.2,no,22195,35.26,1.89,AEMD272889,National Party,3482,TRUE,2,INC,,MADURAI CENTRAL,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Madras,4,139,1967,2,2,0,3,P.PERIASAM,M,BJS,592,,,62945,86462,MADURAI CENTRAL,GEN,,,3,72.8,0.94,yes,0,0,1.89,AEMD84776,National Party,4152,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,140,1967,2,2,0,1,K.P.JANAKIAMMAL,M,CPM,32173,,,63936,82764,MADURAI EAST,GEN,,,5,77.25,50.32,no,8244,12.89,2.5,AEMD84777,National Party,14635,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,140,1967,2,2,0,2,A.G.SUBBURAMAN,M,INC,23929,,,63936,82764,MADURAI EAST,GEN,,,5,77.25,37.43,no,16533,25.86,2.5,AEMD84778,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,140,1967,2,2,0,3,R.V. SESHACHARI,M,BJS,7396,,,63936,82764,MADURAI EAST,GEN,,,5,77.25,11.57,yes,7172,11.22,2.5,AEMD84779,National Party,4152,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,140,1967,2,2,0,4,NALLENTHIRAKONAR,M,IND,224,,,63936,82764,MADURAI EAST,GEN,,,5,77.25,0.35,yes,10,0.02,2.5,AEMD84780,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,140,1967,2,2,0,5,T.N.GOPALACHARI,M,IND,214,,,63936,82764,MADURAI EAST,GEN,,,5,77.25,0.33,yes,0,0,2.5,AEMD84781,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,141,1967,2,2,0,1,O.P.RAMAN,M,DMK,50913,,,80289,98125,MELUR SOUTH,SC,,,2,81.82,63.41,no,21537,26.82,1.89,AETN212295,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,141,1967,2,2,0,2,P.KAKKAN,M,INC,29376,,,80289,98125,MELUR SOUTH,SC,,,2,81.82,36.59,no,0,0,1.89,AEMD84783,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,142,1967,2,2,0,1,P.MALAICHAMY,M,DMK,38895,,,69271,88373,MELUR NORTH,GEN,,,2,78.38,56.15,no,8519,12.3,1.96,AETN212299,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,142,1967,2,2,0,2,M.A. AMBALAM,M,INC,30376,,,69271,88373,MELUR NORTH,GEN,,,2,78.38,43.85,no,0,0,1.96,AEMD84785,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,143,1967,2,2,0,1,P.T. NAICKER,M,INC,30507,,,62115,88792,VADAMADURAI,GEN,,,4,69.96,49.11,no,1856,2.99,2.22,AEMD84786,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,143,1967,2,2,0,2,V.S. LAKSHMANAN,M,DMK,28651,,,62115,88792,VADAMADURAI,GEN,,,4,69.96,46.13,no,26995,43.46,2.22,AEMD84787,State-based Party,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,143,1967,2,2,0,3,S.P. PILLAI,M,IND,1656,,,62115,88792,VADAMADURAI,GEN,,,4,69.96,2.67,yes,355,0.57,2.22,AEMD84788,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,143,1967,2,2,0,4,K.A. GOUNDER,M,IND,1301,,,62115,88792,VADAMADURAI,GEN,,,4,69.96,2.09,yes,0,0,2.22,AEMD84789,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,144,1967,2,2,0,1,A.BALASUBRAMANAYAM,M,CPM,42381,,,71918,94204,DINDIGUL,GEN,,,2,76.34,58.93,no,12844,17.86,1.92,AEMD272924,National Party,14635,TRUE,2,CPI,,DINDIGUL,TRUE,FALSE,1,TRUE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Madras,4,144,1967,2,2,0,2,O.C.PILLAI,M,INC,29537,,,71918,94204,DINDIGUL,GEN,,,2,76.34,41.07,no,0,0,1.92,AEMD84791,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,145,1967,2,2,0,1,V.S.S.MANICHETTIAR,M,DMK,37879,,,74705,100535,ATHOOR,GEN,,,3,74.31,50.7,no,1755,2.35,2.04,AEMD84792,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,145,1967,2,2,0,2,R.R.REDDIAR,M,INC,36124,,,74705,100535,ATHOOR,GEN,,,3,74.31,48.36,no,35422,47.42,2.04,AEMD84793,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,145,1967,2,2,0,3,P.V.THEVAR,M,IND,702,,,74705,100535,ATHOOR,GEN,,,3,74.31,0.94,yes,0,0,2.04,AEMD84794,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,146,1967,2,2,0,1,N.VARADARAJ,M,CPM,30063,,,62426,98263,VEDASANDUR,GEN,,,4,63.53,48.16,no,691,1.11,2.22,AEMD84795,National Party,14635,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,146,1967,2,2,0,2,S.N.RAO,M,INC,29372,,,62426,98263,VEDASANDUR,GEN,,,4,63.53,47.05,no,27460,43.99,2.22,AEMD84796,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,146,1967,2,2,0,3,T.P.GOWDER,M,IND,1912,,,62426,98263,VEDASANDUR,GEN,,,4,63.53,3.06,yes,833,1.33,2.22,AEMD84797,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,146,1967,2,2,0,4,M.M.RAMASAMY,M,IND,1079,,,62426,98263,VEDASANDUR,GEN,,,4,63.53,1.73,yes,0,0,2.22,AEMD84798,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,147,1967,2,2,0,1,S.K.GOUNDER,M,SWA,46614,,,69096,99247,ARAVAKURICHI,GEN,,,2,69.62,67.46,no,24132,34.93,1.75,AEMD84799,National Party,12923,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,147,1967,2,2,0,2,V.P.GOUNDER,M,INC,22482,,,69096,99247,ARAVAKURICHI,GEN,,,2,69.62,32.54,no,0,0,1.75,AEMD84800,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,148,1967,2,2,0,1,T.M.NALLASWAMY,M,INC,33552,,,74648,94273,KARUR,GEN,,,4,79.18,44.95,no,4875,6.53,2.63,AETN212318,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,148,1967,2,2,0,2,S.NALLASWAMY,M,CPM,28677,,,74648,94273,KARUR,GEN,,,4,79.18,38.42,no,16831,22.55,2.63,AEMD84802,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,148,1967,2,2,0,3,K.S.RAMASAMY,M,CPI,11846,,,74648,94273,KARUR,GEN,,,4,79.18,15.87,yes,11273,15.1,2.63,AEMD272940,National Party,2444,TRUE,2,CPI,,KARUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Madras,4,148,1967,2,2,0,4,V.K.VELSAMY,M,IND,573,,,74648,94273,KARUR,GEN,,,4,79.18,0.77,yes,0,0,2.63,AEMD84804,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,149,1967,2,2,0,1,VADIVEL,M,DMK,39701,,,73608,95070,THOTTIYAM,GEN,,,4,77.43,53.94,no,10031,13.63,2.22,AEMD84805,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,149,1967,2,2,0,2,T.VEERAPPAN,M,INC,29670,,,73608,95070,THOTTIYAM,GEN,,,4,77.43,40.31,no,26497,36,2.22,AEMD84806,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,149,1967,2,2,0,3,R.P.REDDIAR,M,IND,3173,,,73608,95070,THOTTIYAM,GEN,,,4,77.43,4.31,yes,2109,2.87,2.22,AEMD84807,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,149,1967,2,2,0,4,K.KANDASAMY,M,IND,1064,,,73608,95070,THOTTIYAM,GEN,,,4,77.43,1.45,yes,0,0,2.22,AEMD84808,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,150,1967,2,2,0,1,MUTHUSELVAN,M,DMK,32615,,,63353,84032,MUSIRI,GEN,,,5,75.39,51.48,no,4865,7.68,2.17,AEMD84809,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,150,1967,2,2,0,2,K.V.K.REDDIAR,M,INC,27750,,,63353,84032,MUSIRI,GEN,,,5,75.39,43.8,no,26161,41.29,2.17,AEMD84810,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,150,1967,2,2,0,3,RAJAN,M,IND,1589,,,63353,84032,MUSIRI,GEN,,,5,75.39,2.51,yes,852,1.34,2.17,AEMD84811,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,150,1967,2,2,0,4,R.PARTHASARTHI,M,BJS,737,,,63353,84032,MUSIRI,GEN,,,5,75.39,1.16,yes,75,0.12,2.17,AEMD84812,National Party,4152,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,150,1967,2,2,0,5,P.S.GOVINDAN,M,IND,662,,,63353,84032,MUSIRI,GEN,,,5,75.39,1.04,yes,0,0,2.17,AETN208948,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,151,1967,2,2,0,1,T.P.ALAGAMUTHU,M,DMK,43453,,,77199,91046,UPPILIAPURAM,GEN,,,3,84.79,56.29,no,12037,15.59,2.04,AETN212325,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,151,1967,2,2,0,2,A.V.MUDALIAR,M,INC,31416,,,77199,91046,UPPILIAPURAM,GEN,,,3,84.79,40.69,no,29086,37.68,2.04,AEMD84815,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,151,1967,2,2,0,3,P.CHINNASAMY,M,IND,2330,,,77199,91046,UPPILIAPURAM,GEN,,,3,84.79,3.02,yes,0,0,2.04,AETN215473,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,152,1967,2,2,0,1,J.S.RASU,M,DMK,33657,,,65959,87627,PERAMBALUR,SC,,,5,75.27,51.03,no,4793,7.27,2.22,AEMD84817,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,152,1967,2,2,0,2,M.AYYAKANNU,M,INC,28864,,,65959,87627,PERAMBALUR,SC,,,5,75.27,43.76,no,26886,40.76,2.22,GETN27959,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,152,1967,2,2,0,3,T.KALIYAPERUMAL,M,IND,1978,,,65959,87627,PERAMBALUR,SC,,,5,75.27,3,yes,890,1.35,2.22,AETN212330,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,152,1967,2,2,0,4,S.KANDASAMY,M,IND,1088,,,65959,87627,PERAMBALUR,SC,,,5,75.27,1.65,yes,716,1.09,2.22,AEMD84820,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,152,1967,2,2,0,5,M.PALANIMUTHU,M,IND,372,,,65959,87627,PERAMBALUR,SC,,,5,75.27,0.56,yes,0,0,2.22,AETN212331,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,153,1967,2,2,0,1,R.NARAYANAN,M,DMK,32846,,,66169,90182,VARAHUR,GEN,,,5,73.37,49.64,no,12313,18.61,2.7,AETN209768,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,153,1967,2,2,0,2,M.V.PERUMAL,M,INC,20533,,,66169,90182,VARAHUR,GEN,,,5,73.37,31.03,no,11303,17.08,2.7,AEMD84823,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,153,1967,2,2,0,3,R.UDAYAR,M,IND,9230,,,66169,90182,VARAHUR,GEN,,,5,73.37,13.95,yes,7057,10.67,2.7,AEMD84824,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,153,1967,2,2,0,4,PALANIMUTHU,M,IND,2173,,,66169,90182,VARAHUR,GEN,,,5,73.37,3.28,yes,786,1.19,2.7,AEMD84825,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,153,1967,2,2,0,5,KRISHNAN,M,IND,1387,,,66169,90182,VARAHUR,GEN,,,5,73.37,2.1,yes,0,0,2.7,AEMD84826,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,154,1967,2,2,0,1,K.N.RAMCHANDRAN,M,DMK,32253,,,66846,89510,ANDIMADAM,GEN,,,3,74.68,48.25,no,5683,8.5,2.5,AEMD84827,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,154,1967,2,2,0,2,M.S.T.PANDAYACHI,M,INC,26570,,,66846,89510,ANDIMADAM,GEN,,,3,74.68,39.75,no,18547,27.75,2.5,AEMD84828,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,154,1967,2,2,0,3,A.S.KURUKKAL,M,IND,8023,,,66846,89510,ANDIMADAM,GEN,,,3,74.68,12,yes,0,0,2.5,AEMD84829,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,155,1967,2,2,0,1,K.A.A.K.MOORTHY,M,DMK,34751,,,66100,84525,JAYANKONDAM,SC,,,4,78.2,52.57,no,5960,9.02,2.13,AEMD84830,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,155,1967,2,2,0,2,S.RAMASAMI,M,INC,28791,,,66100,84525,JAYANKONDAM,SC,,,4,78.2,43.56,no,27184,41.13,2.13,AETN211451,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,155,1967,2,2,0,3,RATHINAM,M,IND,1607,,,66100,84525,JAYANKONDAM,SC,,,4,78.2,2.43,yes,656,0.99,2.13,AEMD84832,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,155,1967,2,2,0,4,K. NAYATHAN,M,IND,951,,,66100,84525,JAYANKONDAM,SC,,,4,78.2,1.44,yes,0,0,2.13,AEMD84833,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,156,1967,2,2,0,1,R.KARUPPIAM,M,INC,26440,,,70751,89136,ARIYALUR,GEN,,,3,79.37,37.37,no,1423,2.01,2.94,AEMD84834,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,156,1967,2,2,0,2,G.SEPPERUMAL,M,DMK,25017,,,70751,89136,ARIYALUR,GEN,,,3,79.37,35.36,no,5723,8.09,2.94,AEMD84835,State-based Party,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Madras,4,156,1967,2,2,0,3,S.RAMASAMI,M,IND,19294,,,70751,89136,ARIYALUR,GEN,,,3,79.37,27.27,no,0,0,2.94,AETN215474,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
